mfo,name,address,city
00551,"УРГАНЧ Ш., ""ТУРОНБАНК"" АТ БАНКИНИНГ УРГАНЧ ФИЛИАЛИ","220100, Хоразм вилояти, Урганч ш., Хонка кўчаси, 104а уй",Урганч
00853,"УРГАНЧ Ш., ""УЗСАНОАТКУРИЛИШБАНКИ"" АТБ XОРАЗМ МИНТАКАВИЙ ФИЛИАЛИ","180106, Хоразм вилояти, Урганч ш., Янги Урганч кўчаси, 22 уй",Урганч
10421,"УРГАНЧ Ш., `ANOR BANK` АЖ УРГАНЧ СОТУВ БУЛИМИ",,Ташкент
10772,"УРГАНЧ Ш., `TBC BANK` АТБ УРГАНЧ БХМ",,Ташкент
10251,"УРГАНЧ Ш., `ИПОТЕКА-БАНК` АТИБ БУЮМ БОЗОРИ  БХМ",,Ташкент
10252,"УРГАНЧ Ш., `ИПОТЕКА-БАНК` АТИБ МАНГУБЕРДИ БХМ",,Ташкент
10254,"УРГАНЧ Ш., `ИПОТЕКА-БАНК` АТИБ ТАРАККИЁТ БХМ",,Ташкент
10051,"УРГАНЧ Ш., `ИПОТЕКА-БАНК` АТИБ ФИДОКОР БХМ",,Ташкент
10209,"УРГАНЧ Ш., `КАПИТАЛБАНК` АТБ `УРГАНЧ` БХМ",,Ташкент
10197,"УРГАНЧ Ш., `МИКРОКРЕДИТБАНК` АТБ КЕЛАЖАК БХМ",,Ташкент
10198,"УРГАНЧ Ш., `МИКРОКРЕДИТБАНК` АТБ НИХОЛ БХМ",,Ташкент
10194,"УРГАНЧ Ш., `МИКРОКРЕДИТБАНК` АТБ ФАРОВОН БХМ",,Ташкент
10281,"УРГАНЧ Ш., `ТРАСТБАНК` ХА БАНКИ ХОРАЗМ БХМ",,Ташкент
10702,"УРГАНЧ Ш., `ТУРОНБАНК` АТБ АЛ-ХОРАЗМИЙ БХО",,Ташкент
10775,"УРГАНЧ Ш., `ТУРОНБАНК` АТБ ЖАЙХУН БХО",,Ташкент
10798,"УРГАНЧ Ш., `УЗСАНОАТКУРИЛИШБАНКИ` АТБ УРГАНЧ БХМ",,Ташкент
00861,"УРГАНЧ Ш., АТ ""АЛОКАБАНК"" XОРАЗМ ФИЛИАЛИ","200100, Хоразм вилояти, Урганч ш., П.Махмуд кўчаси, 23 уй",Урганч
10517,"УРГАНЧ Ш., АТ `АЛОКАБАНК` УРГАНЧ БХО",,Ташкент
10515,"УРГАНЧ Ш., АТ `АЛОКАБАНК` ХОРАЗМ БХО",,Ташкент
10131,"УРГАНЧ Ш., АТ ХАЛК БАНКИ `АЛ-ХОРАЗМИЙ` БХМ",,Ташкент
10132,"УРГАНЧ Ш., АТ ХАЛК БАНКИ `ТИНЧЛИК` БХМ",,Ташкент
00808,"УРГАНЧ Ш., АТ ХАЛК БАНКИ XОРАЗМ ВИЛОЯТ ФИЛИАЛИ","220300, Хоразм вилояти, Урганч ш., Тинчлик кўчаси, 2 уй",Урганч
00553,"УРГАНЧ Ш., АТБ ""КИШЛОК КУРИЛИШ БАНК""НИНГ ХОРАЗМ МИНТАКАВИЙ ФИЛИАЛИ","220300, Хоразм вилояти, Урганч ш., Ал-Хоразмий кўчаси, 19 уй",Урганч
00027,"УРГАНЧ Ш., МАРКАЗИЙ БАНКНИНГ ХОРАЗМ ВИЛОЯТ ХИСОБ-КИТОБ КАССА МАРКАЗИ","220100, Хоразм вилояти, Урганч ш., Тинчлик кўчаси, 20 уй",Урганч
00013,"УРГАНЧ Ш., МАРКАЗИЙ БАНКНИНГ ХОРАЗМ ВИЛОЯТ ХИСОБ-КИТОБ МАРКАЗИ",,Ташкент
01020,"УРГАНЧ Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ ""HAMKORBANK"" АТБ УРГАНЧ ФИЛИАЛИ","220500, Хоразм вилояти, Урганч ш., П.Махмуд кўчаси, 59 уй",Урганч
01161,"УРГАНЧ Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ ""HAMKORBANK"" АТБ ХОРАЗМ МИНТ.ФИЛИАЛИ",,Ташкент
00552,"УРГАНЧ Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ ""САВДОГАР"" АТБ XОРАЗМ ВИЛОЯТИ ФИЛИАЛИ","220100, Хоразм вилояти, Урганч ш., Пахлавон Махмуд кўчаси, 182 уй",Урганч
10651,"УРГАНЧ Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ АВЕСТО БХМ",,Ташкент
10650,"УРГАНЧ Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ ХОРАЗМ БХМ",,Ташкент
10615,"УРГАНЧ Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ ШАРК БХМ",,Ташкент
01129,"УРГАНЧ Ш., ЧЭКИ ""INVEST FINANCE BANK"" АТБ XОРАЗМ ВИЛОЯТ ФИЛИАЛИ","220100, Хоразм вилояти, Урганч ш., Ўзбекистон кўчаси, 4 уй",Урганч
00300,"УРГУТ Т., ""АГРОБАНК"" АТБ УРГУТ ФИЛИАЛИ","141600, Самарқанд вилояти , Ургут тумани, Ургут ш., А.Навоий кўчаси, 100 уй",Ургут
00301,"УРГУТ Т., ""МИКРОКРЕДИТБАНК"" АТБ УРГУТ ФИЛИАЛИ","140600, Самарқанд вилояти , Ургут тумани, Ургут ш., Почвон кўчаси, 3 уй",Ургут
00865,"УРГУТ Т., ""ТИФ МИЛЛИЙ БАНКИ"" АЖ УРГУТ ФИЛИАЛИ","110300, Самарқанд вилояти , Ургут тумани, Ургут ш., А.Навоий кўчаси, 176 уй",Ургут
10239,"УРГУТ Т., `ИПОТЕКА-БАНК` АТИБ УРГУТ БХМ",,Ташкент
10186,"УРГУТ Т., `МИКРОКРЕДИТБАНК` АТБ КЕНАГАС БХМ",,Ташкент
10350,"УРГУТ Т., `ТРАСТБАНК` ХА БАНКИ УРГУТ БХМ",,Ташкент
10544,"УРГУТ Т., АТ `АЛОКАБАНК` УРГУТ БХО",,Ташкент
10098,"УРГУТ Т., АТ ХАЛК БАНКИ `УРГУТ` БХМ",,Ташкент
00730,"УРГУТ Т., АТ ХАЛК БАНКИ УРГУТ ФИЛИАЛИ","140601, Самарқанд вилояти , Ургут тумани, Ургут ш., Навоий шоҳ кўчаси, 15 уй",Ургут
10402,"УРГУТ Т., АТБ `КИШЛОК КУРИЛИШ БАНК` УРГУТ БХМ",,Ташкент
01157,"УРГУТ Т., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ ""HAMKORBANK"" АТБ УРГУТ ФИЛИАЛИ",,Ташкент
00303,"УРГУТ Т., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ ""САВДОГАР"" АТБ УРГУТ ФИЛИАЛИ","140300, Самарқанд вилояти , Ургут тумани , Ургут ш. , Навоий шоҳ кўчаси, 102 уй",Ургут
00920,"УРТАЧИРЧИК Т., ""ТИФ МИЛЛИЙ БАНКИ"" АЖ TУЙТЕПА ФИЛИАЛИ","180221, Тошкент вилояти, Ўртачирчиқ тумани, Туйтепа ш., Тошкент йўли кўчаси, 57 уй",Туйтепа
01192,"УРТАЧИРЧИК Т., ""ТРАСТБАНК"" ХА БАНКИ БЕКТЕМИР ФИЛИАЛИ",,Ташкент
10442,"УРТАЧИРЧИК Т., `МИКРОКРЕДИТБАНК` АТБ БЕКТЕМИР БХМ",,Ташкент
10510,"УРТАЧИРЧИК Т., АТ `АЛОКАБАНК` УРТАЧИРЧИК БХО",,Ташкент
00775,"УРТАЧИРЧИК Т., АТ ХАЛК БАНКИ TУЙТЕПА ФИЛИАЛИ","Тошкент вилояти, Ўртачирчиқ тумани, Тўйтепа ш., Гулзор кўчаси, 12 уй",Туйтепа
01073,"УЧКУДУК Т., ""МИКРОКРЕДИТБАНК"" АТБ УЧКУДУК ФИЛИАЛИ","210900, Навоий вилояти, Учқудуқ тумани , Учқудуқ ш. , Ўзбекистон кўчаси, 19 уй",Учкудук
00880,"УЧКУДУК Т., ""ТИФ МИЛЛИЙ БАНКИ"" АЖ УЧКУДУК ФИЛИАЛИ","160900, Навоий вилояти, Учқудуқ тумани, Учқудуқ ш., Амир Темур кўчаси, 45 уй",Учкудук
10179,"УЧКУДУК Т., `МИКРОКРЕДИТБАНК` АТБ УЧКУДУК БХМ",,Ташкент
00208,"УЧКУДУК Т., АТ САНОАТ-КУРИЛИШ БАНКИНИНГ УЧКУДУК ФИЛИАЛИ",,Ташкент
00511,"УЧКУПРИК Т., ""АГРОБАНК"" АТБ УЧКУПРИК ФИЛИАЛИ","150300, Фарғона вилояти , Учкўприк тумани, Учкўприк а.п., Наврўз кўчаси, 16 уй",Учкуприк а.п.
01052,"УЧКУПРИК Т., ""МИКРОКРЕДИТБАНК"" АТБ УЧКУПРИК ФИЛИАЛИ","151600, Фарғона вилояти , Учкўприк тумани , Наврўз шоҳ кўчаси, 42 уй",Наврузшох к.
00512,"УЧКУПРИК Т., ""ТАДБИРКОР"" АТ БАНКИНИНГ УЧКУПРИК БУЛИМИ",,Ташкент
10319,"УЧКУПРИК Т., `ТРАСТБАНК` ХА БАНКИ УЧКУПРИК БХМ",,Ташкент
10573,"УЧКУПРИК Т., АТ `АЛОКАБАНК` УЧКУПРИК БХО",,Ташкент
00804,"УЧКУПРИК Т., АТ ХАЛК БАНКИ УЧКУПРИК ФИЛИАЛИ","150600, Фарғона вилояти , Учкўприк тумани, Учкўприк а.п., Отахонов кўчаси, 2 уй",Учкуприк а.п.
00246,"УЧКУРГОН Т., ""АГРОБАНК"" АТБ УЧКУРГОН ФИЛИАЛИ","160900, Наманган вилояти , Учқўрғон тумани, Учқўрғон ш., Дўстлик кўчаси, 28 уй",Учкургон
00881,"УЧКУРГОН Т., ""ТИФ МИЛЛИЙ БАНКИ"" АЖ УЧКУРГОН ФИЛИАЛИ","100084, Наманган вилояти , Учқўрғон тумани, Учқўрғон ш., Дўстлик кўчаси, 18 уй",Учкургон
10312,"УЧКУРГОН Т., `ТРАСТБАНК` ХА БАНКИ УЧКУРГОН БХМ",,Ташкент
00717,"УЧКУРГОН Т., АТ ХАЛК БАНКИ УЧКУРГОН ФИЛИАЛИ","160300, Наманган вилояти , Учқўрғон тумани, Учқўрғон қўрғони, Дўстлик кўчаси, 24 уй",Учкургон
00248,"УЧКУРГОН Т., АТБ ""КИШЛОК КУРИЛИШ БАНК""НИНГ УЧКУРГОН ФИЛИАЛИ","160900, Наманган вилояти , Учқўрғон тумани, Учқўрғон ш., Дўстлик кўчаси, 1 уй",Учкургон
10600,"УЧКУРГОН Т., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ УЧКУРГОН БХМ",,Ташкент
10473,"УЧКУРГОН Т., ЧЭКИ `INVEST FINANCE BANK` АТБ УЧКУРГОН БХМ",,Ташкент
00507,"ФАРГОНА Т., ""АГРОБАНК"" АТБ ФАРГОНА ФИЛИАЛИ","150500, Фарғона вилояти , Фарғона тумани, Водил қўрғони, А.Тошматов кўчаси, 1 уй",Водил а.п.
00509,"ФАРГОНА Т., ""САВДОГАР"" АТ БАНКИНИНГ ВОДИЛ БУЛИМИ",,Ташкент
10697,"ФАРГОНА Т., `ТУРОНБАНК` АТБ ВОДИЛ БХО",,Ташкент
10129,"ФАРГОНА Т., АТ ХАЛК БАНКИ `ЧИМЁН` БХМ",,Ташкент
00801,"ФАРГОНА Т., АТ ХАЛК БАНКИ ВОДИЛ ФИЛИАЛИ","150400, Фарғона вилояти , Водил тумани, Водил а.п., Марғилон кўчаси, 90 уй",Водил а.п.
00947,"ФАРГОНА Т., ТИФ МИЛЛИЙ БАНКИНИНГ ВОДИЛ ФИЛИАЛИ",,Ташкент
01173,"ФАРГОНА Ш., ""ASIA ALLIANCE BANK"" АТБ ФАРГОНА ФИЛИАЛИ",,Ташкент
01185,"ФАРГОНА Ш., ""TENGE BANK"" АТБ ФАРГОНА ФИЛИАЛИ",,Ташкент
10001,"ФАРГОНА Ш., ""ZIRAAT BANK UZBEKISTAN"" АЖ ""ФАРГОНА ОФИСИ"" БХО",,Ташкент
00495,"ФАРГОНА Ш., ""АГРОБАНК"" АТБ ФАРГОНА ВИЛОЯТ ХУДУДИЙ ФИЛИАЛИ","150100, Фарғона вилояти , Фаргона ш., А.Навоий кўчаси, 11 уй",Фаргона
00539,"ФАРГОНА Ш., ""АСАКАБАНК"" АЖ ФАРГОНА ФИЛИАЛИ","150600, Фарғона вилояти , Фарғона ш., А.Навоий кўчаси, 1 уй",Фаргона
00538,"ФАРГОНА Ш., ""ЗАМИН"" ДАИ БАНКИНИНГ ФАРГОНА ХУДУДИЙ ФИЛИАЛИ",,Ташкент
01168,"ФАРГОНА Ш., ""ИПАК ЙУЛИ"" АИТ БАНКИНИНГ ФАРГОНА ФИЛИАЛИ",,Ташкент
00544,"ФАРГОНА Ш., ""ИПОТЕКА-БАНК"" АТИБ ФАРГОНА ВИЛОЯТ ФИЛИАЛИ","150700, Фарғона вилояти , Фарғона ш., Комус кўчаси, 38 уй",Фаргона
01043,"ФАРГОНА Ш., ""КАПИТАЛБАНК"" АТ БАНКИНИНГ ФАРГОНА ФИЛИАЛИ","Фарғона вилояти , Фарғона ш., Б. Маргиноний кўчаси, 103 уй",Фаргона
01035,"ФАРГОНА Ш., ""КРЕДИТ-СТАНДАРТ"" ОАТ БАНКИНИНГ ФАРГОНА ФИЛИАЛИ",,Ташкент
01142,"ФАРГОНА Ш., ""МАДАД ИНВЕСТ БАНК"" АТ БАНКИ",,Ташкент
00496,"ФАРГОНА Ш., ""МИКРОКРЕДИТБАНК"" АТБ ФАРГОНА ВИЛОЯТИ ФИЛИАЛИ","150100, Фарғона вилояти , Фарғона ш., Янгисой кўчаси, 1 уй",Фаргона
00493,"ФАРГОНА Ш., ""ТИФ МИЛЛИЙ БАНКИ"" АЖ ФАРГОНА ВИЛОЯТИ ФИЛИАЛИ","150100, Фарғона вилояти , Фарғона ш., Ал-Фарғоний кўчаси, 35 уй",Фаргона
01123,"ФАРГОНА Ш., ""ТРАСТБАНК"" ХА БАНКИНИНГ ФАРГОНА ФИЛИАЛИ","150117, Фарғона вилояти , Фарғона ш., Маърифат кўчаси, 8 уй",Фаргона
00498,"ФАРГОНА Ш., ""ТУРОНБАНК"" АТ БАНКИНИНГ ФАРГОНА ФИЛИАЛИ","150100, Фарғона вилояти , Фарғона ш., Маърифат кўчаси, 44 уй",Фаргона
00524,"ФАРГОНА Ш., ""УЗСАНОАТКУРИЛИШБАНКИ"" АТБ КИРГУЛИ ФИЛИАЛИ","151900, Фарғона вилояти , Фарғона ш., Фарғона кўчаси, 19 уй",Фаргона
00494,"ФАРГОНА Ш., ""УЗСАНОАТКУРИЛИШБАНКИ"" АТБ ФАРГОНА МИНТАКАВИЙ ФИЛИАЛИ","150100, Фарғона вилояти , Фарғона ш., Қомус кўчаси, 42 уй",Фаргона
10656,"ФАРГОНА Ш., `ANOR BANK` АЖ ФАРГОНА СОТУВ БУЛИМИ",,Ташкент
10771,"ФАРГОНА Ш., `TBC BANK` АТБ ФАРГОНА БХМ",,Ташкент
10207,"ФАРГОНА Ш., `TENGE BANK` АТБ `ФАРГОНА` БХМ",,Ташкент
10230,"ФАРГОНА Ш., `ИПОТЕКА-БАНК` АТИБ ЗАМИН БХМ",,Ташкент
10231,"ФАРГОНА Ш., `ИПОТЕКА-БАНК` АТИБ ИШОНЧ БХМ",,Ташкент
10454,"ФАРГОНА Ш., `МИКРОКРЕДИТБАНК` АТБ GOLD CITY БХМ",,Ташкент
10322,"ФАРГОНА Ш., `ТРАСТБАНК` ХА БАНКИ ФАРГОНА АТЛАС БХМ",,Ташкент
10318,"ФАРГОНА Ш., `ТРАСТБАНК` ХА БАНКИ ЯНГИ АСР БХМ",,Ташкент
10698,"ФАРГОНА Ш., `ТУРОНБАНК` АТБ МАЪРИФАТ БХО",,Ташкент
10699,"ФАРГОНА Ш., `ТУРОНБАНК` АТБ НУРХОН БХО",,Ташкент
01011,"ФАРГОНА Ш., АТ ""АЛОКАБАНК"" ФАРГОНА ФИЛИАЛИ","150100, Фарғона вилояти , Фарғона ш., Б.Марғилоний кўчаси, 68a уй",Фаргона
10555,"ФАРГОНА Ш., АТ `АЛОКАБАНК` ФАРГОНА БХО",,Ташкент
01131,"ФАРГОНА Ш., АТ БАНКИ ""УНИВЕРСАЛ БАНК"" ФАРГОНА ФИЛИАЛИ","150105, Фарғона вилояти , Фарғона ш., Ал-Фарғоний кўчаси, 69 уй",Фаргона
10125,"ФАРГОНА Ш., АТ ХАЛК БАНКИ `ФАРГОНА АВТО САВДО` БХМ",,Ташкент
00632,"ФАРГОНА Ш., АТ ХАЛК БАНКИ КИРГУЛИ ФИЛИАЛИ","231200, Фарғона вилояти , Фарғона ш., Ш.Рашидов кўчаси, 86 уй",Фаргона
00497,"ФАРГОНА Ш., АТ ХАЛК БАНКИ ФАРГОНА ВИЛОЯТ ФИЛИАЛИ","150117, Фарғона вилояти , Фарғона ш., Мустақиллик кўчаси, 33 уй",Фаргона
00501,"ФАРГОНА Ш., АТБ ""КИШЛОК КУРИЛИШ БАНК""НИНГ ФАРГОНА МИНТАКАВИЙ ФИЛИАЛИ","151200, Фарғона вилояти , Фаргона ш., Қурувчилар кўчаси, 13 уй",Фаргона
00791,"ФАРГОНА Ш., ДТ ХАЛК БАНКИНИНГ ФАРГОНА ШАХАР ФИЛИАЛИ",,Ташкент
00026,"ФАРГОНА Ш., МАРКАЗИЙ БАНКНИНГ ФАРГОНА ВИЛОЯТ ХИСОБ-КИТОБ КАССА МАРКАЗИ","150100, Фарғона вилояти , Фарғона ш., Ал-Фарғоний кўчаси, 9 уй",Фаргона
00012,"ФАРГОНА Ш., МАРКАЗИЙ БАНКНИНГ ФАРГОНА ВИЛОЯТ ХИСОБ-КИТОБ МАРКАЗИ",,Ташкент
00965,"ФАРГОНА Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ ""HAMKORBANK"" АТБ ИСТИКБОЛ ФИЛИАЛИ","200117, Фарғона вилояти , Фарғона ш., Б.Марғилоний кўчаси, 74a уй",Фаргона
01155,"ФАРГОНА Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ ""HAMKORBANK"" АТБ ФАРГОНА МИНТ.ФИЛИАЛИ",,Ташкент
00500,"ФАРГОНА Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ ""САВДОГАР"" АТБ ФАРГОНА ВИЛОЯТИ ФИЛИАЛИ","150105, Фарғона вилояти , Фарғона ш., Пахлавон Махмуд кўчаси, 7 уй",Фаргона
10590,"ФАРГОНА Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ ЗАФАР БХМ",,Ташкент
10646,"ФАРГОНА Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ КИРГУЛИ БХМ",,Ташкент
10589,"ФАРГОНА Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ ОБОД БХМ",,Ташкент
10588,"ФАРГОНА Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ ПАРВОЗ БХМ",,Ташкент
10608,"ФАРГОНА Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ ФАРГОНА ШАХАР БХМ",,Ташкент
10813,"ФАРГОНА Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ ХАМРОХ БХО",,Ташкент
01128,"ФАРГОНА Ш., ЧЭКИ ""INVEST FINANCE BANK"" АТБ ФАРГОНА ВИЛОЯТ ФИЛИАЛИ","150105, Фарғона вилояти , Фарғона ш., Ал-Фарғоний кўчаси, 52 уй",Фаргона
10479,"ФАРГОНА Ш., ЧЭКИ `INVEST FINANCE BANK` АТБ ОСИЁ БХМ",,Ташкент
00133,"ФОРИШ Т., ""АГРОБАНК"" АТБ ФОРИШ ФИЛИАЛИ","131200, Жиззах вилояти, Фориш тумани, Янгиқишлоқ қғрғони, Э.Ниятов кўчаси, 4 уй",Янгикишлок кург.
10354,"ФОРИШ Т., `ТРАСТБАНК` ХА БАНКИ ФОРИШ БХМ",,Ташкент
00678,"ФОРИШ Т., АТ ХАЛК БАНКИ ФОРИШ ФИЛИАЛИ","130300, Жиззах вилояти, Фориш тумани, Янгиқишлоқ қўрғони, Боғдон махалла кўчаси, 8 уй",Янгикишлок кург.
00543,"ФУРКАТ Т., ""АГРОБАНК"" АТБ ФУРКАТ ФИЛИАЛИ","150100, Фарғона вилояти , Фурқат тумани, Навбаҳор а.п., Иттифоқ кўчаси, 1 уй",Навбахор а.п.
10455,"ФУРКАТ Т., `МИКРОКРЕДИТБАНК` АТБ ФУРКАТ БХМ",,Ташкент
00807,"ФУРКАТ Т., АТ ХАЛК БАНКИ ФУРКАТ ФИЛИАЛИ","220100, Фарғона вилояти , Фурқат тумани, Навбаҳор қўрғони, Усмонобод кўчаси, 1 уй",Навбахор а.п.
10393,"ФУРКАТ Т., АТБ `КИШЛОК КУРИЛИШ БАНК` ФУРКАТ БХМ",,Ташкент
10441,"ХАВАСТ Т., `МИКРОКРЕДИТБАНК` АТБ ХОВОС БХМ",,Ташкент
01169,"ХАЗОРАСП Т., ""АСАКАБАНК"" АЖ ХАЗОРАСП ФИЛИАЛИ",,Ташкент
00860,"ХАЗОРАСП Т., ""ТИФ МИЛЛИЙ БАНКИ"" АЖ XАЗОРАСП ФИЛИАЛИ","220100, Хоразм вилояти, Хазорасп тумани , Хазорасп ш. , У.Юсупов кўчаси, 1-А уй",Хозарасп кург.
01162,"ХАЗОРАСП Т., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ ""HAMKORBANK"" АТБ ХАЗОРАСП ФИЛИАЛИ",,Ташкент
10652,"ХАЗОРАСП Т., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ САМО БХМ",,Ташкент
00219,"ХАТИРЧИ Т., ""АГРОБАНК"" АТБ ХАТИРЧИ ФИЛИАЛИ","211000, Навоий вилояти, Хатирчи тумани, Янгиработ ш., Пўлканшоир кўчаси, 19 уй",Янгиробод
10182,"ХАТИРЧИ Т., `МИКРОКРЕДИТБАНК` АТБ ЯНГИРАБОД БХМ",,Ташкент
10676,"ХАТИРЧИ Т., `ТУРОНБАНК` АТБ ХАТИРЧИ БХО",,Ташкент
00704,"ХАТИРЧИ Т., АТ ХАЛК БАНКИ XАТИРЧИ ФИЛИАЛИ","210402, Навоий вилояти, Хатирчи тумани, Хатирчи ш., Мустақиллик кўчаси, 62 уй",Янгиробод
00577,"ХИВА Т., ""АГРОБАНК"" АТБ ХИВА ФИЛИАЛИ","220900, Хоразм вилояти, Хива тумани, Хива шоҳ кўчаси, 1 уй",Xива ш/х
10410,"ХИВА Т., АТБ `КИШЛОК КУРИЛИШ БАНК` ХИВА БХМ",,Ташкент
10614,"ХИВА Т., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ ХИВА БХМ",,Ташкент
00578,"ХИВА Ш., ""МИКРОКРЕДИТБАНК"" АТБ XИВА ФИЛИАЛИ","220100, Хоразм вилояти, Хива тумани , Хива ш. , К.Девоний кўчаси, 36 уй",Хива
10253,"ХИВА Ш., `ИПОТЕКА-БАНК` АТИБ ХИВА БХМ",,Ташкент
10799,"ХИВА Ш., `УЗСАНОАТКУРИЛИШБАНКИ` АТБ ХИВА БХМ",,Ташкент
10516,"ХИВА Ш., АТ `АЛОКАБАНК` ХИВА БХО",,Ташкент
10133,"ХИВА Ш., АТ ХАЛК БАНКИ `ХИВА ШАХАР` БХМ",,Ташкент
00811,"ХИВА Ш., АТ ХАЛК БАНКИ XИВА ФИЛИАЛИ","220800, Хоразм вилояти, Хива тумани , Хива ш., Феруз кўчаси, 12 уй",Хива
00576,"ХИВА Ш., АТБ ""КИШЛОК КУРИЛИШ БАНК""НИНГ ХИВА ФИЛИАЛИ","220300, Хоразм вилояти, Хива тумани, Хива ш. , Феруз кўчаси, 87 уй",Хива
00833,"ХИВА Ш., ТИФ МИЛЛИЙ БАНКИНИНГ XИВА ФИЛИАЛИ","100047, Хоразм вилояти, Хива тумани, Хива ш., Н.Кубро кўчаси, 11 уй",Хива
00379,"ХОВОС Т., ""АГРОБАНК"" АТБ МЕХНАТОБОД ФИЛИАЛИ","120200, Сирдарё вилояти, Ховос тумани, Қаҳрамон қўрғони, Тинчлик кўчаси, 26 уй",Кахрамон кургони
00392,"ХОВОС Т., ""АГРОБАНК"" АТБ ХОВОС ФИЛИАЛИ","100096, Сирдарё вилояти, Ховос тумани, Фарход-5 қўрғони, Нурчилар кўчаси, 10 уй",Xовос тумани
01146,"ХОВОС Т., АТ ХАЛК БАНКИ ХОВОС ФИЛИАЛИ",,Ташкент
00769,"ХОВОС Т., ДТ ХАЛК БАНКИНИНГ XОВОС ФИЛИАЛИ","708226, Xовос т., Фарход-5 кишлоги, Нурчи к., 3",Xовос т.
00572,"ХОЗАРАСП Т., ""АГРОБАНК"" АТБ ПИТНАК ФИЛИАЛИ","221200, Хоразм вилояти, Хазорасп тумани, Питнак ш., С.Давидов кўчаси, 2 уй",Питнак
00558,"ХОЗАРАСП Т., ""АГРОБАНК"" АТБ ХОЗАРАСП ФИЛИАЛИ","220800, Хоразм вилояти, Хазорасп тумани, Хазорасп қўрғони, Мустақиллик кўчаси, 42 уй",Хозарасп кург.
00902,"ХОЗАРАСП Т., ""ИПОТЕКА-БАНК"" АТИБ ДУСТЛИК ФИЛИАЛИ",,Ташкент
00813,"ХОЗАРаСП Т., АТ ХАЛК БАНКИ XОЗАРАСП ФИЛИАЛИ","221100, Хоразм вилояти, Хазорасп тумани, Хазорасп қўрғони, Э. Гаязов кўчаси, 6 уй",Хозарасп кург.
00818,"ХОЗАРАСП Т., АТ ХАЛК БАНКИ ПИТНАК ФИЛИАЛИ","221200, Хоразм вилояти, Хазорасп тумани, Питнак ш., Наврўз кўчаси, 1 уй",Питнак
00951,"ХОЗАРАСП Т., ТИФ МИЛЛИЙ БАНКИНИНГ ПИТНАК ФИЛИАЛИ",,Ташкент
00560,"ХОНКА Т., ""АГРОБАНК"" АТБ ХОНКА ФИЛИАЛИ","220800, Хоразм вилояти, Хонқа тумани, Хонқа қўрғони, О.Бобожонов кўчаси, 5 уй",Хонка кург.
00915,"ХОНКА Т., ""ТИФ МИЛЛИЙ БАНКИ"" АЖ XОНКА ФИЛИАЛИ","130300, Хоразм вилояти, Хонқа тумани, Хонқа қўрғони, Ал-Хоразмий кўчаси, 2-А уй",Хонка кург.
10195,"ХОНКА Т., `МИКРОКРЕДИТБАНК` АТБ ХОНКА БХМ",,Ташкент
10701,"ХОНКА Т., `ТУРОНБАНК` АТБ ХОНКА БХО",,Ташкент
00812,"ХОНКА Т., АТ ХАЛК БАНКИ XОНКА ФИЛИАЛИ","220700, Хоразм вилояти, Хонқа тумани, Хонқа қўрғони, Халқлар Дўстлиги кўчаси, 4 уй",Хонка кург.
00562,"ХОНКА Т., АТБ ""КИШЛОК КУРИЛИШ БАНК""НИНГ ХОНКА ФИЛИАЛИ","221100, Хоразм вилояти, Хонқа тумани, Хонқа ш., У.Юсупов кўчаси, 30 уй",Хонка
